studyarea_,veg_cl_tm,blue_mean,green_mean,red_mean,nir_mean
19,ew,45,58,58,101
19,ew,40,54,51,116
19,ew,87,112,121,99
19,ew,47,67,63,133
19,ew,53,82,75,136
19,ew,51,74,67,139
19,ew,40,58,52,125
19,ew,69,76,76,108
19,ew,55,66,67,136
19,ew,45,55,53,127
19,ew,27,32,29,60
19,ew,77,91,96,110
19,ew,45,51,49,67
19,ew,37,46,40,106
19,ew,65,90,90,134
19,ew,34,28,29,85
19,ew,48,60,54,115
19,ew,51,73,72,139
19,ew,48,51,58,53
19,ew,44,53,51,106
19,ew,46,57,53,122
19,ew,71,80,87,105
19,ew,38,46,48,78
19,ew,63,91,86,143
19,ew,31,36,32,87
19,ew,59,75,83,114
19,ew,46,65,61,120
19,ew,50,63,62,124
19,ew,79,92,100,87
19,ew,27,16,22,12
19,ew,38,36,36,70
19,ew,72,95,96,136
19,ew,31,29,26,65
19,ew,56,68,70,134
19,ew,42,47,47,101
19,ew,58,70,66,145
19,ew,36,45,43,119
19,ew,80,116,106,156
19,ew,40,34,38,33
19,ew,79,104,108,124
19,ew,64,95,81,171
19,ew,63,87,85,144
19,ew,80,104,112,150
19,ew,52,76,72,140
19,ew,52,54,58,119
19,ew,51,51,57,75
19,ew,30,38,35,101
19,ew,64,70,79,110
19,ew,53,88,86,161
19,wh,54,67,62,105
19,ew,43,53,47,94
19,ew,65,79,76,112
19,wh,57,79,75,125
19,ew,39,47,47,114
19,ew,32,32,33,62
19,wh,44,65,54,128
19,ew,43,53,48,83
19,ew,30,29,32,44
19,bt,51,80,68,133
19,wh,41,63,50,131
19,wh,43,64,56,128
19,ew,55,70,70,132
19,wh,60,81,76,142
19,ew,42,59,58,116
19,ew,38,50,47,115
19,bt,41,68,58,140
19,ew,42,50,49,117
19,ew,74,85,91,127
19,wh,49,69,58,127
19,bt,48,67,57,129
19,bt,41,56,49,132
19,bt,65,85,82,119
19,ew,40,44,43,105
19,ew,62,67,68,127
19,ew,54,62,60,132
19,wh,25,8,16,22
19,ew,33,39,39,75
19,wh,40,42,35,87
19,ew,57,73,70,143
19,ew,36,34,37,78
19,ew,27,28,31,73
19,ew,60,65,69,101
19,ew,43,44,47,115
19,wh,62,85,81,153
19,ew,55,64,67,124
19,ew,44,49,48,124
19,ew,37,35,36,88
19,ew,46,58,55,119
19,ew,26,20,18,40
19,ew,69,77,90,107
19,wh,48,68,59,131
19,ew,45,57,59,115
19,wh,50,73,68,129
19,ew,50,68,67,132
19,bt,46,65,53,137
19,wh,26,24,28,47
19,bt,30,39,33,66
19,wh,51,72,64,129
19,bt,69,89,86,126
19,ew,32,32,33,86
19,bt,26,31,31,66
19,ew,27,33,29,94
19,ew,69,87,83,134
19,bt,40,64,49,140
19,ew,42,47,42,114
19,ew,24,15,16,67
19,ew,38,43,37,106
19,wh,47,67,55,139
19,bt,45,65,58,128
19,wh,60,77,74,122
19,ew,38,51,44,121
19,ew,38,48,47,128
19,ew,36,38,39,95
19,ew,42,52,52,130
19,ew,45,67,55,125
19,bt,47,70,58,129
19,bt,13,14,13,42
19,ew,53,71,69,132
19,bt,48,68,68,138
19,ew,71,88,85,142
19,ew,51,63,59,143
19,wh,55,77,71,139
19,wh,50,63,57,138
19,ew,46,69,64,146
19,ew,26,28,22,36
19,bt,56,69,68,113
19,bt,39,63,48,143
19,wh,43,68,57,119
19,ew,39,52,48,119
19,ew,56,81,72,132
19,wh,36,36,36,57
19,wh,44,66,53,131
19,wh,48,75,62,125
19,bt,51,68,61,124
19,wh,60,74,72,142
19,bt,40,57,51,121
19,bt,44,64,54,113
19,wh,53,77,65,140
19,ew,57,81,80,159
19,wh,71,95,92,155
19,wh,46,58,55,100
19,ew,28,33,27,77
19,wh,39,61,50,117
19,ew,50,68,58,130
19,wh,52,80,70,129
19,wh,36,39,36,98
19,ew,41,51,53,137
19,ew,18,11,6,5
19,ew,43,66,54,127
19,ew,38,55,47,121
19,ew,53,91,78,145
19,ew,47,60,56,136
19,ew,46,62,59,128
19,bt,44,58,55,94
19,ew,47,77,67,150
19,ew,47,75,63,121
19,ew,46,68,62,123
19,ew,37,57,50,101
19,ew,40,50,51,104
19,wh,47,67,63,119
19,wh,49,71,64,129
19,ew,48,54,49,114
19,ew,43,62,57,133
19,bt,46,80,57,138
19,wh,52,65,58,114
19,ew,45,45,45,87
19,ew,54,81,71,142
19,wh,73,90,87,121
19,ew,29,20,21,68
19,wh,55,74,68,109
19,wh,49,72,59,121
19,ew,62,83,77,139
19,wh,54,65,58,115
19,wh,59,81,72,120
19,ew,49,65,62,138
19,wh,46,73,68,122
19,wh,53,70,62,122
19,ew,53,75,68,145
19,wh,27,34,30,106
19,ew,59,62,60,113
19,bt,43,60,48,130
19,wh,44,67,59,126
19,bt,44,64,51,131
19,wh,64,75,70,117
19,wh,61,76,71,113
19,bt,45,69,59,137
19,bt,41,59,46,145
19,ew,46,59,53,139
19,wh,48,66,57,127
19,ew,34,45,38,114
19,ew,45,50,49,113
19,ew,66,101,89,154
19,wh,51,75,65,121
19,ew,34,35,30,92
19,wh,49,72,63,127
19,bt,68,98,93,154
19,bt,50,68,58,132
19,ew,45,65,65,144
19,ew,62,90,90,131
19,ew,41,48,40,107
19,ew,52,80,80,154
19,wh,54,71,68,109
19,ew,66,95,95,143
19,ew,50,70,62,147
19,ew,53,79,69,132
19,wh,61,81,76,125
19,ew,41,65,58,138
19,ew,40,43,40,120
19,ew,50,70,66,141
19,ew,43,61,47,126
19,ew,50,77,70,137
19,ew,62,85,78,149
19,wh,49,54,51,117
19,ew,36,47,47,79
19,bt,54,81,76,154
19,ew,32,33,29,86
19,wh,29,29,26,70
19,ew,44,50,42,95
19,ew,53,71,65,140
19,ew,53,68,65,121
19,bt,53,84,76,139
20,ew,37,52,50,118
20,ew,55,80,71,145
20,ew,46,69,63,152
20,ew,46,65,54,133
20,ew,41,47,45,117
20,ew,35,34,34,94
20,ew,39,50,45,135
20,bt,18,19,18,29
20,ew,55,72,62,149
20,ew,70,90,86,140
20,ew,31,20,23,45
20,ew,42,54,52,125
20,ew,38,49,50,122
20,ew,43,60,51,121
20,ew,32,36,36,63
20,ew,38,54,46,134
20,bt,33,48,40,127
20,ew,61,78,80,146
20,bt,33,56,41,135
20,ew,30,33,34,103
20,ew,57,85,81,157
20,bt,49,73,59,129
20,bt,36,57,44,138
20,bt,34,55,42,137
20,bt,37,62,44,125
20,ew,37,57,58,142
20,ew,42,67,55,137
20,ew,53,75,82,148
20,ew,73,89,91,121
20,bt,33,61,45,139
20,ew,19,21,16,62
20,bt,7,7,6,10
20,ew,76,97,103,136
20,ew,36,51,46,114
20,ew,41,74,79,152
20,ew,52,68,61,128
20,ew,35,29,30,65
20,ew,50,57,61,99
20,ew,53,62,67,124
20,bt,42,55,53,102
20,ew,32,44,45,77
20,ew,55,80,73,161
20,ew,52,82,81,164
20,ew,60,87,88,145
20,ew,31,38,42,58
20,ew,61,87,82,145
20,ew,51,69,58,124
20,ew,51,73,66,102
20,ew,35,40,37,78
20,ew,46,56,48,124
20,ew,40,38,39,100
20,ew,40,39,38,47
20,ew,31,37,38,56
20,ew,63,82,92,127
20,ew,31,28,29,87
20,ew,53,77,69,133
20,ew,49,60,54,124
20,ew,56,72,65,147
20,ew,33,34,35,51
20,ew,59,74,70,97
20,ew,69,92,94,141
20,ew,59,89,78,165
20,ew,77,94,90,125
20,ew,14,15,19,38
20,ew,54,64,60,120
20,ew,57,69,69,103
20,ew,21,20,20,63
20,ew,40,47,41,94
20,ew,47,61,59,96
20,ew,43,52,52,109
20,bt,34,56,45,124
20,bt,43,57,49,109
20,ew,54,69,62,151
20,ew,56,79,79,141
20,bt,31,47,41,105
20,ew,28,28,28,76
20,ew,62,81,78,135
20,ew,18,21,21,30
20,ew,38,52,51,123
20,ew,28,23,25,39
20,ew,45,57,64,135
20,bt,35,46,39,101
20,ew,26,28,23,50
20,ew,36,49,48,104
20,ew,48,69,69,144
20,ew,45,62,60,131
20,ew,50,72,64,136
20,ew,54,81,79,168
20,ew,38,50,53,107
20,ew,53,71,70,139
20,ew,52,59,60,93
20,ew,58,68,81,99
20,ew,47,76,78,146
20,ew,63,86,81,123
20,ew,34,39,40,116
20,ew,46,53,54,106
20,ew,41,52,50,110
20,bt,33,63,52,124
20,bt,8,7,6,29
20,ew,59,78,82,135
20,ew,60,89,83,156
20,ew,49,64,66,120
20,ew,36,43,42,77
20,ew,40,49,42,101
20,ew,57,83,82,141
20,ew,61,72,75,121
20,ew,40,50,54,131
20,ew,38,52,49,117
20,wh,37,55,46,113
20,ew,23,30,28,72
20,ew,60,78,73,132
20,wh,38,65,45,146
20,ew,60,84,80,145
20,wh,38,72,54,152
20,ew,73,82,82,99
20,ew,46,62,59,123
20,ew,44,50,52,122
20,ew,41,51,50,108
20,ew,52,70,67,114
20,ew,37,43,38,111
20,ew,36,43,41,87
20,ew,67,105,91,178
20,ew,16,10,11,11
20,ew,54,73,70,149
20,ew,31,32,31,80
20,wh,47,68,56,128
20,ew,34,43,45,120
20,ew,40,42,39,85
20,ew,34,38,34,88
20,ew,46,58,54,135
20,wh,45,53,50,86
20,ew,40,58,51,120
20,ew,41,46,45,75
20,ew,46,63,61,147
20,ew,20,13,15,57
20,ew,43,55,46,117
20,ew,31,38,36,60
20,ew,43,58,59,130
20,ew,36,45,40,117
20,ew,35,42,44,98
20,ew,37,42,39,113
20,ew,58,86,89,152
20,ew,40,39,38,85
20,ew,65,80,81,137
20,ew,47,67,60,139
20,wh,51,77,72,149
20,ew,43,63,69,144
20,ew,33,36,37,87
20,ew,33,41,45,89
20,ew,36,41,35,115
20,ew,45,60,64,112
20,ew,58,85,87,150
20,ew,73,102,99,155
20,ew,44,69,66,134
20,ew,46,59,57,114
20,ew,38,44,48,96
20,ew,44,49,43,117
20,wh,42,50,44,110
20,ew,23,30,29,45
20,ew,64,103,84,172
20,ew,74,84,86,133
20,ew,53,72,72,119
20,ew,54,83,81,155
20,ew,66,92,84,163
20,ew,24,28,32,53
20,ew,31,29,23,75
20,ew,36,40,41,90
20,ew,52,70,75,83
20,ew,35,40,37,122
20,ew,53,62,67,144
20,ew,56,76,66,122
20,ew,55,69,68,128
20,ew,60,76,76,126
20,ew,52,72,72,149
20,ew,47,57,61,88
20,ew,47,65,67,133
20,ew,35,58,50,122
20,ew,45,58,63,129
20,ew,53,75,68,144
20,ew,47,63,63,133
20,ew,50,62,61,138
20,ew,28,32,32,56
20,ew,22,23,20,72
20,ew,54,91,87,170
20,ew,35,46,42,108
20,ew,64,76,78,125
20,ew,41,53,57,78
20,ew,43,61,59,118
20,ew,51,63,57,133
20,ew,58,81,84,121
20,ew,50,63,56,130
20,ew,74,94,103,135
20,ew,62,86,87,146
20,ew,44,56,59,108
20,ew,40,44,44,83
20,ew,26,27,30,40
20,ew,64,88,83,155
20,ew,52,71,76,154
20,ew,47,65,64,128
20,ew,35,39,37,110
20,ew,42,58,46,125
20,ew,27,29,24,64
20,ew,56,82,73,154
20,ew,54,94,87,165
20,ew,63,80,81,128
20,ew,55,88,74,150
20,wh,42,53,47,107
20,ew,48,61,70,140
20,ew,33,37,40,81
20,wh,57,69,65,114
20,ew,54,83,84,159
20,wh,39,54,44,122
20,ew,58,76,80,149
20,wh,40,54,42,127
20,ew,40,43,44,102
20,bt,39,55,44,126
20,ew,35,51,51,93
20,bt,43,70,57,137
20,ew,38,57,54,112
20,ew,47,69,70,119
20,ew,37,41,40,94
20,ew,63,92,92,163
20,ew,45,57,54,130
20,ew,47,81,80,151
20,bt,51,79,78,147
20,ew,50,67,70,125
20,ew,30,31,29,118
20,ew,42,57,56,99
20,ew,58,77,76,144
20,ew,31,25,24,51
20,ew,64,84,80,143
20,ew,71,96,91,155
20,ew,27,29,30,63
20,ew,30,35,38,97
20,ew,58,68,74,122
20,wh,46,72,59,142
20,ew,54,80,79,144
20,ew,50,67,66,120
20,ew,45,57,59,127
20,ew,48,57,54,126
20,ew,55,70,77,130
20,ew,39,36,39,97
20,ew,67,89,92,132
20,ew,73,91,100,121
20,wh,51,77,65,133
20,ew,77,105,108,140
20,ew,48,61,57,124
20,ew,21,15,16,23
20,ew,59,82,79,121
20,ew,60,76,78,137
20,ew,48,48,56,60
20,wh,54,72,64,131
20,ew,56,76,85,144
20,ew,56,79,72,141
20,ew,60,87,87,155
20,ew,36,40,39,93
20,ew,42,56,56,120
20,ew,59,85,89,133
20,ew,50,60,56,102
20,ew,49,66,70,135
20,ew,50,55,53,102
20,wh,51,73,64,117
20,ew,68,96,85,170
20,ew,52,69,75,134
20,ew,42,54,50,122
21,ew,58,65,62,114
21,ew,52,76,79,143
21,ew,48,72,60,130
21,ttt,39,76,57,129
21,ttt,54,87,74,148
21,ew,22,29,28,74
21,ew,41,61,60,127
21,ew,38,50,56,111
21,ew,33,52,53,118
21,ew,51,74,69,146
21,ttt,39,57,44,117
21,ew,33,38,27,96
21,ew,34,34,33,88
21,ew,58,82,76,147
21,ew,56,80,81,152
21,ttt,51,90,74,149
21,ew,56,70,66,124
21,ew,45,49,40,106
21,ew,40,59,62,122
21,ew,32,44,40,106
21,ew,25,32,30,68
21,ew,38,57,51,129
21,ew,49,76,85,152
21,ew,71,103,89,178
21,ew,46,70,61,132
21,ew,47,70,68,133
21,ew,39,67,54,131
21,ew,52,62,61,125
21,wh,41,58,49,128
21,bt,27,39,30,121
21,ew,33,39,38,108
21,ew,62,83,83,125
21,ew,69,101,84,160
21,ew,31,41,37,99
21,ttt,45,86,66,143
21,ew,41,55,50,103
21,ttt,43,67,51,136
21,ew,48,59,55,107
21,ew,56,77,79,144
21,ew,48,73,57,150
21,ttt,49,87,69,146
21,wh,43,69,62,126
21,ew,47,68,69,134
21,ttt,50,92,69,153
21,ew,54,76,72,125
21,ew,59,85,83,146
21,ew,56,80,70,143
21,ew,26,37,30,78
21,ew,36,49,50,118
21,ew,48,52,46,120
21,wh,33,45,39,101
21,ew,44,60,53,132
21,ew,26,34,33,63
21,ew,51,71,60,125
21,ew,54,77,75,151
21,ew,49,59,56,120
21,ttt,54,87,65,151
21,wh,46,61,54,121
21,ew,40,41,37,119
21,ew,57,71,70,129
21,ew,40,57,49,99
21,ew,17,33,21,69
21,ew,46,65,61,130
21,ew,31,46,38,108
21,ew,96,120,128,119
21,ew,43,51,52,114
21,bt,34,53,40,134
21,ew,78,100,100,153
21,ttt,61,98,77,152
21,ew,36,55,46,117
21,ttt,42,66,58,130
21,ew,34,43,44,89
21,wh,46,61,62,128
21,ew,16,17,17,39
21,ew,47,65,62,124
21,ew,62,89,88,125
21,ew,33,42,40,121
21,ew,35,40,33,100
21,ew,46,69,67,139
21,ew,46,54,53,104
21,ew,43,75,63,148
21,ew,51,77,71,154
21,ew,48,68,66,131
21,ew,58,74,70,143
21,ew,49,63,51,141
21,bt,31,47,39,110
21,ew,38,55,68,132
21,ttt,50,83,55,145
21,ew,40,70,56,128
21,ew,40,47,46,112
21,ew,46,78,80,148
21,wh,35,48,41,105
21,ew,56,67,72,146
21,ew,57,87,85,148
21,ew,36,50,48,97
21,bt,62,87,75,154
21,ew,50,78,62,148
21,ttt,57,68,69,101
21,ew,45,51,51,68
21,ew,54,88,69,147
21,ew,54,70,69,125
21,ew,60,95,94,150
21,ew,29,29,27,92
21,ew,36,53,50,114
21,ew,19,24,16,30
21,ew,40,49,45,129
21,ew,45,60,56,131
21,ew,54,77,72,133
21,ew,87,112,119,128
21,ttt,61,98,78,162
21,ew,26,30,31,76
21,ew,37,42,37,118
21,ew,54,77,65,152
21,ew,66,81,88,158
21,ew,44,62,53,137
21,wh,26,41,33,1
21,ew,43,58,52,124
21,wh,69,102,90,166
21,ew,42,52,49,119
21,ew,28,28,27,76
21,bt,21,23,17,76
21,ew,53,73,65,125
21,ew,56,80,82,148
21,ew,47,62,58,134
21,wh,65,89,89,157
21,ew,37,47,48,87
21,wh,54,79,76,160
21,ew,36,59,56,109
21,bt,44,73,57,152
21,ew,33,40,39,100
21,ew,18,17,14,61
21,ew,42,59,60,121
21,ew,67,85,82,143
21,bt,40,50,43,105
21,ew,54,74,74,155
21,ew,33,39,30,119
21,ew,25,23,26,50
21,ew,18,10,17,40
21,ew,44,50,53,86
21,ew,43,59,67,122
21,bt,41,70,55,128
21,ew,34,32,31,50
21,ew,47,63,62,127
21,ew,19,25,27,52
21,ew,54,74,76,137
21,ew,38,61,53,126
21,ew,64,86,86,150
21,wh,45,66,53,127
21,ew,60,87,80,171
21,wh,50,78,70,128
21,wh,39,51,44,117
21,ew,42,54,52,132
21,ew,44,72,60,123
21,ew,37,57,48,112
21,wh,29,41,41,106
21,ew,66,87,86,146
21,ew,53,70,71,122
21,ew,52,67,67,132
21,ew,60,86,75,147
21,ew,45,49,44,97
21,ew,43,50,45,120
21,ew,50,71,74,141
21,ew,41,59,45,130
21,ew,34,33,35,73
21,bt,63,87,74,137
21,bt,56,84,80,135
21,ew,78,112,100,153
21,bt,7,9,7,12
21,bt,33,50,40,116
21,ew,47,69,54,130
21,wh,39,41,41,91
21,ew,68,95,87,136
21,ew,29,31,30,93
21,ew,59,80,70,145
21,ew,54,82,75,145
21,ew,41,63,52,125
21,ew,48,59,59,101
21,ew,32,36,32,110
21,wh,52,68,65,96
21,ew,18,13,17,26
21,ew,42,53,68,109
21,wh,46,70,60,116
21,ew,49,70,70,144
21,ew,52,59,70,116
21,ew,30,39,38,108
21,wh,43,63,59,116
21,wh,35,49,41,90
21,wh,109,143,154,120
21,ew,53,71,73,128
21,bt,38,64,53,124
21,wh,66,83,85,102
21,ew,77,98,97,154
21,ew,52,86,69,147
21,ew,38,64,60,135
21,wh,69,87,89,110
21,ew,39,47,50,81
21,ew,56,82,86,151
21,ew,79,98,105,135
21,ew,86,104,118,115
21,bt,42,73,58,138
21,ew,42,53,61,90
21,ew,33,46,42,123
21,bt,34,46,33,121
21,ew,47,62,67,119
21,ew,39,49,47,121
21,ew,86,112,114,146
21,bt,4,5,6,20
21,ew,55,72,75,120
21,ew,34,45,39,104
21,ew,58,81,66,159
21,ew,76,97,91,144
21,ew,65,95,89,158
21,ew,26,17,21,61
21,ew,51,76,66,140
21,bt,38,59,47,125
21,ew,51,77,70,143
21,ew,43,53,60,88
21,ew,63,77,78,124
21,bt,30,40,33,94
21,ew,60,85,82,142
21,ew,22,21,16,79
21,ew,26,30,28,94
21,ew,30,29,24,41
21,ew,57,69,70,96
21,ew,42,52,52,116
21,ew,45,58,60,127
21,ew,58,80,76,136
21,ew,44,64,59,112
21,ew,54,74,76,135
21,ew,14,8,16,20
21,ew,25,30,19,55
21,ew,33,39,38,101
21,ew,30,36,34,92
21,ew,60,79,79,136
21,ew,43,62,60,132
21,ew,45,66,64,134
21,ew,73,96,95,145
21,ew,39,53,56,120
21,ew,56,71,67,118
21,ew,103,121,127,119
21,ew,45,67,64,128
21,ew,52,62,66,126
21,ew,41,57,61,117
21,ew,59,79,88,129
21,ew,62,72,71,122
21,ew,31,31,31,39
21,ew,60,82,82,139
21,ew,20,24,21,31
21,ew,23,27,26,63
21,ew,73,90,95,127
21,ew,53,71,74,139
21,ew,24,21,21,69
21,ew,31,37,39,109
21,ew,24,25,24,57
21,ew,51,65,70,99
21,ew,46,60,66,132
22,ew,55,64,60,99
22,ew,36,36,40,85
22,ew,40,42,36,72
22,ew,59,65,67,130
22,ew,31,37,35,72
22,ew,36,50,49,109
22,ew,57,89,91,148
22,ew,35,43,44,88
22,ew,72,96,97,133
22,ew,32,44,44,91
22,ew,79,99,99,135
22,ew,44,60,54,122
22,ew,78,98,102,125
22,ew,40,56,58,119
22,ew,67,80,78,122
22,ew,69,87,86,103
22,ew,57,84,76,130
22,ew,58,78,72,98
22,ew,58,80,85,137
22,ew,22,27,26,53
22,ew,48,58,61,84
22,ew,34,54,55,113
22,ew,58,72,77,109
22,ew,31,35,32,65
22,ew,54,61,65,112
22,ew,45,54,59,128
22,ew,24,28,28,63
22,ew,44,54,58,117
22,ew,68,84,90,86
22,ew,31,49,44,107
22,ew,55,71,74,128
22,ew,43,64,58,123
22,ew,36,48,46,100
22,ew,61,81,76,120
22,ew,62,90,83,135
22,ew,56,73,81,131
22,ew,45,63,55,121
22,ew,30,33,34,55
22,rock,89,103,111,107
22,ew,53,83,81,143
22,ew,51,72,68,125
22,ew,13,6,12,1
22,ew,22,21,21,5
22,ew,54,72,67,102
22,ew,71,98,99,130
22,ew,43,52,54,106
22,ew,48,66,65,102
22,ew,54,67,66,127
22,ew,51,54,57,49
22,ew,31,36,36,50
22,ew,69,91,85,129
22,ew,46,63,65,119
22,ew,45,52,50,92
22,ew,68,89,83,149
22,ew,51,68,66,101
22,ew,37,45,53,67
22,ew,44,51,50,92
22,ew,72,88,85,140
22,ew,52,65,67,78
22,wh,35,53,47,93
22,ew,32,32,34,28
22,ew,39,49,47,114
22,ew,50,69,70,122
22,ew,42,55,53,102
22,ew,48,67,71,123
22,ew,28,32,34,28
22,ew,48,69,63,121
22,ew,65,68,62,81
22,ew,49,73,59,128
22,ew,34,44,41,87
22,ew,67,83,90,126
22,wh,36,50,45,93
22,ew,52,61,73,68
22,ew,45,55,56,110
22,ew,53,79,74,132
22,ew,52,61,61,100
22,ew,79,107,101,138
22,ew,72,82,86,115
22,ew,53,63,64,108
22,ew,25,23,22,15
22,wh,44,52,50,85
22,ew,70,93,86,141
22,ew,40,51,46,117
22,wh,30,45,38,104
22,ew,48,67,60,120
22,ew,39,50,45,106
22,ew,62,76,73,118
22,rock,86,105,119,102
22,ew,28,25,27,64
22,ew,21,25,28,66
22,ew,36,51,52,108
22,ew,68,85,89,142
22,ew,22,15,12,26
22,ew,28,32,29,78
22,ew,38,39,38,78
22,ew,44,71,67,109
22,ew,28,28,28,59
22,ew,42,56,46,112
22,rock,51,64,59,95
22,ew,30,38,40,47
22,ew,23,27,28,50
22,ew,28,27,29,15
22,ew,43,61,65,118
22,ew,35,38,40,80
22,ew,34,39,38,85
22,ew,56,84,82,133
22,ew,54,67,68,125
22,ew,51,59,69,109
22,ew,21,22,22,52
22,rock,55,81,71,136
22,ew,29,43,39,110
22,ew,34,44,49,61
22,ew,36,41,41,84
22,ew,66,91,91,153
22,ew,39,55,54,124
22,ew,47,72,66,133
22,ew,49,76,77,134
22,ew,40,54,54,124
22,ew,29,36,33,60
22,ew,40,65,50,126
22,ew,47,65,67,110
22,ew,32,40,41,88
22,ew,51,71,68,137
22,ew,35,41,41,47
22,ew,58,80,80,140
22,ew,41,56,53,118
22,ew,32,32,34,52
22,ew,43,53,55,113
22,ew,51,62,70,82
22,ew,33,36,36,69
22,ew,46,62,52,129
22,ew,69,88,90,133
22,ew,46,58,59,124
22,ew,28,32,32,80
22,ew,47,65,66,130
22,ew,39,48,52,101
22,ew,38,61,53,136
22,ew,30,35,37,72
22,ew,58,91,77,155
22,ew,55,78,78,140
22,ew,55,73,78,142
22,ew,57,81,79,136
22,ew,48,55,51,122
22,ew,41,49,47,110
22,ew,55,76,71,148
22,ew,31,39,39,96
22,ew,35,56,50,121
22,ew,34,36,28,91
22,ew,64,76,85,129
22,ew,49,74,73,137
22,ew,37,60,55,112
22,ew,43,65,60,131
22,ew,34,41,37,77
22,ew,49,59,57,128
22,ew,40,51,52,97
22,ew,41,44,50,103
22,ew,57,84,79,148
22,ew,53,70,61,131
22,ew,47,71,71,126
22,bt,40,58,51,121
22,ew,28,39,38,102
22,ew,66,90,93,143
22,ew,47,59,60,123
22,ew,50,81,75,145
22,ew,55,74,74,124
22,ew,48,62,72,111
22,ew,26,31,31,79
22,ew,43,73,66,136
22,ew,35,59,55,110
22,ew,72,99,108,131
22,ew,36,52,59,99
22,ew,43,65,59,123
22,ew,29,24,21,65
22,ew,51,69,72,128
22,ew,43,64,64,121
22,ew,34,41,40,116
22,ew,35,47,36,110
22,ttt,49,94,65,145
22,ew,45,58,57,123
22,ew,33,37,35,84
22,ew,33,39,39,109
22,ew,42,56,57,112
22,ew,36,44,42,105
22,ew,37,46,48,107
22,bt,33,43,37,91
22,wh,44,79,61,142
22,ew,61,81,82,135
22,ew,46,57,57,134
22,ew,32,42,41,101
22,ttt,53,101,72,145
22,ew,48,69,71,129
22,ew,51,72,64,147
22,ew,64,86,89,157
22,ew,36,50,50,126
22,ew,59,70,64,150
22,ew,40,65,54,132
22,ew,40,57,60,123
22,ew,33,39,39,111
22,bt,42,61,55,123
22,ew,52,73,70,141
22,ew,33,40,41,82
22,ew,50,69,73,138
22,ew,21,28,25,86
22,ew,48,75,77,140
22,ew,54,70,74,124
22,ew,43,66,74,132
22,ew,46,63,64,134
22,bt,42,58,54,111
22,ew,34,43,45,109
22,ew,33,33,32,103
22,ew,59,88,90,148
22,ew,31,39,41,89
22,ew,50,75,72,138
22,ew,29,40,38,102
22,ew,34,48,40,112
22,ew,30,35,36,92
22,ew,35,55,43,106
22,ew,50,78,80,146
22,bt,46,75,60,140
22,ew,55,75,69,135
22,ew,44,58,56,111
22,ew,55,81,78,133
22,ew,38,47,43,119
22,ew,26,23,22,24
22,ew,28,30,33,68
22,ew,54,83,76,144
22,ew,50,70,66,136
22,bt,38,55,46,117
22,ew,31,41,40,105
22,ew,59,81,68,144
22,ew,36,50,46,108
22,ew,33,40,38,97
22,ew,47,66,66,118
22,ew,45,62,63,125
22,ew,44,65,62,122
22,ew,40,48,46,95
22,ew,34,44,47,108
22,bt,43,68,55,125
22,ew,31,43,38,109
22,ew,37,58,57,126
22,ew,26,32,29,81
22,ew,58,73,73,140
22,ew,61,89,77,154
22,ew,44,70,67,140
22,ew,26,30,23,77
22,ew,59,80,73,132
22,ew,56,87,82,162
22,ew,38,47,41,108
22,ew,31,39,40,85
22,ew,50,67,65,120
22,ew,37,47,49,100
23,ew,68,89,90,144
23,ew,41,60,49,119
23,ew,70,81,91,124
23,ew,52,64,68,128
23,ew,36,43,37,119
23,ew,55,72,78,137
23,ew,41,55,56,138
23,ew,34,43,42,127
23,ew,76,90,95,139
23,ew,47,65,71,131
23,ew,41,66,67,133
23,ew,39,47,43,112
23,ew,41,45,47,122
23,ew,56,63,62,108
23,ew,44,47,47,75
23,ew,51,77,67,138
23,ew,59,83,84,149
23,ew,66,86,84,126
23,ew,63,81,83,141
23,ew,87,110,117,142
23,ew,62,80,81,131
23,ew,49,68,67,120
23,ew,33,51,47,122
23,ew,59,71,67,126
23,ew,81,101,107,141
23,ew,50,82,82,152
23,ew,52,74,74,135
23,ew,49,58,56,136
23,bt,30,37,32,79
23,ew,40,47,49,84
23,ew,56,81,70,134
23,ew,37,47,42,99
23,ew,62,85,90,145
23,ew,57,72,62,139
23,bt,23,31,27,76
23,ew,63,86,76,135
23,ew,64,83,80,146
23,ew,40,46,54,95
23,ttt,51,78,58,153
23,ew,60,81,79,148
23,ew,35,45,38,103
23,ew,54,71,65,131
23,ew,44,50,41,125
23,bt,43,64,55,129
23,bt,68,91,85,151
23,ew,62,82,76,140
23,ew,59,73,64,145
23,bt,55,74,79,130
23,ew,49,73,71,126
23,bt,29,30,30,76
23,ew,47,71,56,149
23,ew,55,67,66,124
23,ew,48,68,64,130
23,ew,46,64,70,136
23,ew,72,97,84,152
23,ew,45,68,61,133
23,ew,41,61,50,124
23,ew,48,56,55,104
23,bt,12,7,7,41
23,bt,50,72,66,132
23,ew,38,49,42,117
23,ew,46,66,65,142
23,wh,52,78,67,142
23,ew,59,82,81,150
23,ew,40,45,45,94
23,bt,48,79,60,144
23,ew,47,55,51,123
23,ew,59,75,63,138
23,ew,63,77,70,141
23,ew,28,31,35,93
23,ew,54,75,62,149
23,bt,23,30,28,83
23,bt,51,81,68,130
23,ew,32,34,29,86
23,ew,66,93,93,152
23,bt,35,58,43,139
23,bt,44,67,53,146
23,bt,44,69,52,140
23,ew,25,30,23,91
